Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
X2377165_C4BPA,Relapse,RelapseFree,20,20,-1.267670236,-2.05946522,28.36471319,0.048734142,-0.682324662,-0.002034338,2.4566685,2.798848,0,two.sided,Welch Two Sample t-test,0.998325515
X3962678_PACSIN2,Relapse,RelapseFree,20,20,1.258915543,2.042618921,34.52633678,0.048784737,0.00187262,0.66249038,6.536183,6.2040015,0,two.sided,Welch Two Sample t-test,0.998325515
X3002640_EGFR,Relapse,RelapseFree,20,20,1.179101979,2.040543419,35.4500292,0.048798433,0.001322821,0.474054179,5.4442375,5.206549,0,two.sided,Welch Two Sample t-test,0.998325515
X3708663_CHRNB1,Relapse,RelapseFree,20,20,1.135796601,2.035448407,37.79526345,0.048861526,0.000965167,0.366443833,4.8604635,4.676759,0,two.sided,Welch Two Sample t-test,0.998325515
X3642707_ITFG3,Relapse,RelapseFree,20,20,1.101488551,2.033635855,37.74990996,0.049061471,0.000603531,0.278305469,5.9320435,5.792589,0,two.sided,Welch Two Sample t-test,0.998325515
X2933392_SYNJ2,Relapse,RelapseFree,20,20,1.113986308,2.036945542,35.92715275,0.049075187,0.000665813,0.310797187,5.1936115,5.03788,0,two.sided,Welch Two Sample t-test,0.998325515
X3343900_FOLH1,Relapse,RelapseFree,20,20,-1.311052538,-2.05159315,29.76160306,0.049099619,-0.779806565,-0.001644435,1.2820935,1.672819,0,two.sided,Welch Two Sample t-test,0.998325515
X3820217_RDH8,Relapse,RelapseFree,20,20,1.1401898,2.057691453,27.46489726,0.049225619,0.000688481,0.377859519,3.943854,3.75458,0,two.sided,Welch Two Sample t-test,0.998325515
X3060917_MTERF,Relapse,RelapseFree,20,20,-1.51974682,-2.032378133,37.50782035,0.049240888,-1.205549208,-0.002112792,4.7080505,5.3118815,0,two.sided,Welch Two Sample t-test,0.998325515
X3642643_HBZ,Relapse,RelapseFree,20,20,-1.289265151,-2.057984025,27.30102994,0.049254218,-0.731813538,-0.001284462,1.5712575,1.9378065,0,two.sided,Welch Two Sample t-test,0.998325515
X3311342_METTL10,Relapse,RelapseFree,20,20,-1.24568863,-2.03248264,37.30847319,0.049268342,-0.632817957,-0.001069043,5.025679,5.3426225,0,two.sided,Welch Two Sample t-test,0.998325515
X3685373_ERN2,Relapse,RelapseFree,20,20,1.148944412,2.032236696,37.05689762,0.049343663,0.000606105,0.400011895,5.95088,5.750571,0,two.sided,Welch Two Sample t-test,0.998325515
X2361279_LMNA,Relapse,RelapseFree,20,20,1.163179703,2.035862216,35.12871586,0.049360373,0.000644857,0.435503143,6.824892,6.606818,0,two.sided,Welch Two Sample t-test,0.998325515
X2845362_SLC9A3,Relapse,RelapseFree,20,20,-1.327133498,-2.030591907,37.31370702,0.049468174,-0.815626764,-0.001000236,5.189462,5.5977755,0,two.sided,Welch Two Sample t-test,0.998325515
X3927226_APP,Relapse,RelapseFree,20,20,1.333948066,2.029289235,37.99906893,0.049475976,0.001002428,0.830402572,9.047366,8.6316635,0,two.sided,Welch Two Sample t-test,0.998325515
X3558418_STXBP6,Relapse,RelapseFree,20,20,1.222328872,2.042611449,31.70295398,0.049480831,0.000698956,0.578566044,5.196704,4.9070715,0,two.sided,Welch Two Sample t-test,0.998325515
X2519294_FAM171B,Relapse,RelapseFree,20,20,-1.131985125,-2.045812204,30.47865584,0.049487668,-0.35728303,-0.00042697,3.8191525,3.9980075,0,two.sided,Welch Two Sample t-test,0.998325515
X3750369_NOS2,Relapse,RelapseFree,20,20,-1.359788713,-2.029496416,37.81902786,0.049487838,-0.885719825,-0.001045175,4.7048915,5.148274,0,two.sided,Welch Two Sample t-test,0.998325515
X2969406_SLC22A16,Relapse,RelapseFree,20,20,-1.097223556,-2.039903025,32.67757074,0.049511305,-0.26741152,-0.00030348,2.701556,2.8354135,0,two.sided,Welch Two Sample t-test,0.998325515
X3581132_AKT1,Relapse,RelapseFree,20,20,1.134153962,2.031727756,36.09092375,0.04959326,0.000340679,0.362892321,5.90187,5.7202535,0,two.sided,Welch Two Sample t-test,0.998325515
X2792069_NAF1,Relapse,RelapseFree,20,20,-1.186137697,-2.032282919,35.61152732,0.049635255,-0.492128511,-0.000414489,3.3258905,3.572162,0,two.sided,Welch Two Sample t-test,0.998325515
X3444009_CLEC7A,Relapse,RelapseFree,20,20,-1.103219605,-2.026375978,37.99998422,0.049787196,-0.283301399,-0.000138601,2.112021,2.253741,0,two.sided,Welch Two Sample t-test,0.998325515
X2345095_CLCA3P,Relapse,RelapseFree,20,20,-1.105156743,-2.028703862,36.19718619,0.049893672,-0.288431364,-7.06E-05,1.9524155,2.0966665,0,two.sided,Welch Two Sample t-test,0.998325515
X3930235_RCAN1,Relapse,RelapseFree,20,20,1.213733767,2.058854877,25.31693045,0.049935788,8.45E-05,0.55881946,5.914673,5.635221,0,two.sided,Welch Two Sample t-test,0.998325515
